,truck_id,duration,fill_volume,n_units,orders,from_warehouse,route_date,stops,total_distance
0,,,42.50469999999999,669.0,A2nm2jbne7RScEwyP9afvh > 29nwqJyokudc2UbwNgmWFX > YNZmf9oHRh2sNWTftP6bwv > m84r79D2n6HQ7pJjq3FyWb > TdYmcoDJPuPxXUzwi8Gyof > dZevLCBW5rfKhhsDQdKaSH > 43a9MiymA462HfbaAit4rn > ijANVMz6CQJRMnUNvo2ja4 > A8rUZsfsruzwb5v4sTneT9 > 8rybhrGxatzhZqnNNsug9q > J49dv29AFhhExiQWpnzaGe > HnztGgnF8y6n3wgnuQVn9k > NdwGHuH2mTJgHuh4JjTy7N > ZYkjYoHbGgEqw4CpRaZ2Xy > UftiG2waey9iBiUx2Nk92d > hTaKTbHz7LUkKW9heaLPBQ > 63dgtTqEBZ2EZMB5itUAjS > 4yXGH7XkToJNwVrxdbGswG > 9JvBW7Z8p3yiAuiVPfpBNd > EtPmaD3APj8aRNeSC3Yx7R > KX4gpmfQK8G6sfs6gbjMeb > kHqNWAUQps53CnDuJjQp3o > ewZZwGBCSHFFh9939iApqQ > bwPwTHdKDvd6gXRF9r869v > G6ehq4fKcxLgwijwDUxozG > JUF5FwmGizLMmkE6rCSVtR > PuQhzjKsfRKW4zovJNefUi,Avignon,2021-01-03,Avignon > Avignon > Nîmes > Montpellier > Béziers > Marseille > La Seyne-sur-Mer > Toulon > Hyères > Cannes > Antibes > Nice > Aix-en-Provence,717.843
1,,,46.81660000000001,721.0,Q3fxX2qNcFigdReBnJDEhK > 7fKCJ2vW39eHqndzWeHCus > RzmyhjQ3dYvEEAVJBhkWGj > bMXggQG8LTcVezDMj9YABN > VNQA2dsmV3RhPDAmpiHTTo > W6hSNLVxvjSXxgUCXdovqP > SAZxYkfdokcXuYCgbYC2pc > 3UZGg9eoJJZAHN3Y77Uug9 > Jg3fpAHnzCJCgADZZkejUq > Myyo8MKikDigamXyxzcM8x > G5c9XMDpSWUEsSxMgaVxoC > DfN8XqUVeVHjTW3Pat76Tr > MUT2TaTikTsi8FzSCnimxv > C4tYjTj63vnucUrcXrmKyw > h5ifjBRZRgieGzBXTekVjV > AL9NBde9n2UBFEh4uTzRE9 > VjaQxthepf78hZ6vRNixiK > FzKeTLSP9GykVAt8gL8WqJ > aB2HbW2metjvw7BBygwKFh > 8qn8xJAmaQsULWvABDDoGd > JXxNhiBggbUBfSFtzqLkXm > GDLjA3cDbkmcEb5apzs4MU > LkVtCSioWUuPixSGTtVTCp > 5Bhdfy5xWGnzMhe8eNKokQ > LK9REycZgjSpmAS4xEDoqy > CxsjqjtWXjpWLNQRf2yxfU > Ct3kgvL9beKNfReCqHXAVU,Avignon,2021-01-03,Avignon > Grenoble > Chambéry > Annecy > Vénissieux > Villeurbanne > Lyon > Clermont-Ferrand > Saint-Étienne > Valence > Montélimar,777.647
2,,,50.538000000000004,467.0,SaSjshXMYZZKendwS8GoVE > d38YugvixtjfCq7j6rFqbB > kFNjX5DJUWzFHaRTfNZaMe > E3VBJgLv5sVN67hMcv5GKH > B3zS8c9G7KvwMPDtQ4gidG > KKhd2PusYUDTTD4tVJgKEp > 4X4RBUwTXGBMVWdEj8Gti4 > YisRfRVyRNHqf5dp36tnh5 > mqZB4N4FVhW2vDN2K5cga7 > 8wzEo4guhyU8ZacfQ2Cvr7 > WvSy56onRffBJbL7YUkWS6 > oFcCDeaXuFAUz3mGcCtvvm > Y5jrbCa3RoE3Z6cph6orCG > i6FLEs2db4LNAVJv4oddcB > HmwGkKaeXzC2hm4iAXzpjd,Cergy,2021-01-03,Cergy > Colombes > Courbevoic > Neuilly-sur-Seine > Issy-les-Moulineaux > Boulogne-Billancourt > Rueil-Malmaison > Nanterre,59.891
3,,,73.95700000000001,1122.0,AXoTkCdz2ULtKUekG6d472 > eXk5rGSma7ApeLrxRy9JyC > ijkcKu2vZEb6Qr6B99LK5q > 6VygxJHvMwV4C5TjewPgrn > YWbNmJciG7RC6zKsgzM4aq > ewADqgNzYULpNzn86rwdBX > VRf7KyokEJMGULphtVT2fL > FPXq3y2ToVZudwXFQt97Jz > V434cxGYBmesuPxfba9e2S > KXsb3iGBszEvx2dGhGsNqy > SUWPw5uKB2XTmJkbhRqV4q > jKNTPdvg44YSGKypYD6Pjy > jeHGPL3Q2SgFaV26yEyC7x > fExjdAhRfWBd52HT4KPSXg > XtP4hVG7NvvSKad6t4CWcp > hXUbyYvPPxuGx3DaxedD7t > RFQRpvZB8qNExvqZ8NutQJ > WagRqy9ekKyv75Jh4qZbWk > LqN2SZyZiqfSXVottYYbiJ > JWRNxFepHPRySPWpNA8BKn > W3giPJuvJnAf3Ukrstmqpw > H8unhr6KeMjCP8orcB3q7b > kJZ6GkPJL5neqM7awsRvUp > SrXjwactHRqTdHsaLCRmmS > kRATetatbwsaNiyDu9DQxH > 4jMWAsFMuZg3KthdviFj67 > 68WsxxfLpDSUPuRkKeqKUJ > LdFJA2zdgnt7avWZPejfuK > jZr9Kn8VdC48pFUaGTxHNt > Q2ujTYZAnSEMAwrrYbysaA > WhGJEsmtPWnwrWGGxPDKCq > VkBL7LnJ6L5NaYe4W6pjfT > 4JGsqZsd34NPPhkUeBwkFY > 2HcHfTin7L3uRAzKX5xtQs > kWiRgeg3cS7FbPsTVC5wbn > 8HN2LPUHTtFAR7zq3EFA4j > LZa5ADtMt8q5hXzBHo4msP > CNknrrNaEb9CnjTnoBLTbS > X65TFJxxy5va4fVVmoEeN3 > g22CqTAK6EEkxL4KA3u8oi > BHHe4Z5BhjkUgCkYd4zs4k,Cergy,2021-01-03,Cergy > Épinay-sur-Seine > Sarcelles > Drancy > Le Blanc-Mesnil > Aulnay-sous-Bois > Meaux > Noisy-le-Grand > Champigny-sur-Marne > Saint-Maur-des-Fossés > Créteil > Maisons-Alfort > Vitry-sur-Seine > Ivry-sur-Seine > Montreuil > Pantin > Aubervilliers > Saint-Denis > Clichy > Levallois-Perret > Carrières-sur-Seine,162.71
4,,,68.8669,1194.0,UeVqLAt9h6sfuB9AwC3iwD > KLSdMyk4BocV5GVRP2pY5g > XPgLz3gjCsYkroekPJBmNK > k3JCeySEzBqwbXMJnMFwi5 > XwTJK8CWCBpyKWWmxnYcg7 > UeE4GPJk5KQFvvkM3HTbjF > JLHtCzNVFjKQpcEyT2WiiJ > T5fTCxXquiqwzqvNfGRGgW > FqyWudyaSf7NFAvev5ByiY > DTQsHFdiFkSccZCJZmyJtg > 7UoZsx8yAnTp5SQrrS5U3V > X5MDVyWx4NodKo9TfZgi74 > iihJsCfaUs5hMGNtoZRJC2 > 9xZwUDTRph2taFFoQr7o22 > X7Fw4fpZWfyafimV2uwTPe > eJZ8Cj7AUtU7FDQRZQNEZW > C4L7tg2ner6mxg7qwFbs4e > 8ztW6dBu6iS8CRGDLXPNCQ > mocbHRvBtCovHUGwy9JESD > 9UQhgWxUibbkGHLgMWmXBP > Sv9dFXZuvxT5mM8c5bXUyJ > SzG7yf3xHdTEyuLFv4TbQ3 > XNDpHCEvsPLEkABDQ35JuU > e8ryMfnwsnmZtMpzt4pkmz > KupPC4Y7bqZTPYzWWFFA27 > gvQLKGUGyjYe53owvWGP2v > EFNWEJ9Tvv3To5PtxC8NXU > nCwZnPNdud95BDXsBJnNQK > T48on3t5UkzKjTutK4RohW > MPTggv79tQU4w5cUPnvK2b > iRJs57Q3pWEB4MvsLTgFA3 > mcHTGP5iTeU9qtt7uwgQrL > Q35urKvoPiEHumHRF5rxje > VY9RSCaPDCZYTUqhGm7vBi > RNgaKXh8BN9zaVfknRAm2Y > Q3HkTWxsAkyiVzUZdR6F7i,Cergy,2021-01-03,Cergy > Beauvais > Amiens > Lille > Tourcoing > Calais > Boulogne-sur-Mer > Rouen > Tours > Bourges > Orléans > Courcouronnes > Antony > Versailles,1101.121
5,,,66.0825,578.0,E98faThXgvqHKUmBkVdCR6 > gNvydNYZyX6aS2b5FC5uVZ > QUL4HJucH254WBmCRrpjHE > ettq6aRVt38mJtnjJZCxp4 > nAkUcqNLXBSCVv35brwvW7 > X6r8v76WyEedHt2Mgc7NvF > kmY9Q2oEEcNnD5ecqPzHyt > XSgJM7REFLnnu3pCseZd6S > GMWW4EcFrcUWheYeiedPMG > V9Qu9WH8bLmNkdAs6LvUsE > DNsf9Yfdb226zkZgF9Uu6B > NECdkgqQmQ9eDF8waSeT2P > AxQ9ixqfFViFwPaRHPJFRN > maWApJ2LERTDb3grk4Beuj > D4yawFGDUjB7stVzJrvyur,Montauban,2021-01-03,Montauban > Montauban > Niort > La Rochelle > Bordeaux > Mérignac > Pessac > Pau > Perpignan > Toulouse,1155.881
6,,,31.039500000000004,526.0,MAEaaCpuGyGfxkQiWDgrae > 5ddY9SV5Czdyb4uTWtfUig > o74Nkex3tEZ89rXMF7Qrf5 > C7oib67B4bGL6Y99AeeiBS > CjTfp9bmuiZzZCcphbvgbt > guYB6ooRJhJtU6rPBx8iJ8 > Dk5aAH3dgPxeqG4U8nYjuM > Ev7fkijmWLsKqDnAu934Vd > Jd3QcWTnvkffFUCWgAeBLd > ngsh3KW93wBQ5BBBM6ZirW > UYL7LaJf9GRDz6b52kTHuU > ZKR7p9SiZs5Bd8iVLvbCmr > fJbcngBfeXsundYx5tb8Lw > SAJQwTrJjZtZHS3o3Y7CeL > ezJsG9YmgJLuaUjGk6BYmo > dEU8abUaD5UDM8tezZEt4x > im4zcEpuTGUz7byYAgH4tp > Vt5YezabQqGeUJx3NjZR96 > BFeQcFwLa8NRVPThkBhETw > 6FvLHfE6oKTs3eEdDv4V92 > F6TArv4JCN8yzqqfgGtsr2 > RFH7DDFhaEQ8x2zEAW3Xtm > NjN3u2BJzVqHmMGwycB5SP > VrzoWUqEkkEq7Jb6fqGoAt,Reims,2021-01-03,Reims > Troyes > Dijon > Besançon > Belfort > Mulhouse > Colmar > Strasbourg > Épinal > Nancy > Metz,898.954
7,,,34.9726,407.0,8AMEz5ETYTcFi5ZL9GDsL3 > 6YhvWioK3bgiTcag47aVGR > VfxBGFne9bCtuPTHNQLLhe > DquvoEVJFWnqfpT3whQ8iz > Ms5DbYDibTncYhVkNhsCsk > XVRkGfSLScyGhqw4BN8hC9 > PC7kRpjshGQxFmwjRtACjh > DcqDAe3aHD96NFKDpeoyeb > B9GhHBpdMRbywDxRHKkByd > 7GqhaPU2wnAA4t2yUy9fCq > eLSjQXUGFKNA4EP3zXGDxm > HtgDEAgWyRAat6hMyZ4T9e > 3biLubmJFgduWgSUgrojzv > 7aeUWpkbtiEJYDFpW8UAHc > TvNqDhqP8WQSi6yoKrtsHk,Rennes,2021-01-03,Rennes > Rennes > Brest > Quimper > Lorient > Saint-Nazaire > Nantes > Angers > Le Mans > Caen,926.991
8,,,73.8052,621.0,JsoGkKxcgBasHfWyTLW9sT > 4kXLaKLsptJ8sgtGd7UWaK > 3gh8jUjZqn3mAnrsoUhEt8 > a5W5fxCtnK2dKZWuNdALK4 > 57VkHrUT8zffGgFpt8xaRy > QSuW7VfsZ3md24Ugpc3EKh > hH2WoVa49bXqeLVmoQAYYC > FBTiXJoRESBhseZ26fzWxJ > JYSNjtxVYxmhF8h6E6QPnp > NXGiazLn47iQQ88sX6ueFS > n8RBgWvuBT2N9j5xvZRtYa > cs2z37xJ9UVFMgxg7x7Tzv > JfXmCWxzNCVUs4RLx98zgo > K3GrmSdHtevMTPrEtpmEiv > SJwVzC3bjEAqGjEoPNNPpy > 5ARfANdiGyaGPqYmgD2fz5 > iKazKokQjh8KWDkxFP4ovp > FAdHNn63d9DEhjXyqdqnja > TXzmjupomgsyBXwSFrbuf6 > XGvBAnjRCGGeXhjzkzE5fn,Avignon,2021-01-06,Avignon > Aix-en-Provence > Hyères > Toulon > La Seyne-sur-Mer > Marseille > Nîmes,348.349
9,,,77.3965,790.0,8YUvvptm8zUP8joxfp2W4k > 9QDiMSAtX64StFc8SHPMsC > 9bWoTfqXYcn2vT35VNWG6V > X78Va6yEgQi49ouer9uhPY > YRCF7373V6dHco2svkLhdr > 7usYrqrPEzXzAPVxyRTR8a > ZZ9aRuMNBjwW69FvFa3wPW > mcy5MdpxHqSzjMxwWURDuw > QcVXTt9w9NSceiqVC3uQ4J > 6zWzKiW3XoeqHFXANQSAaK > HFKXurAaZDfpaqGXhSCdHB > 68SMwkbuEGo75Xcvupuzrp > nd6TnjejMR9429LGJHD53J > bLvTeKe6TMjhko7w7cCHbm > 92V6reRXs7MzHi8tSAhnZp > Pq5ntwBo4fRWSAm9ZvuGYg > 8GrsvR3qgcZUWnNRF8tqbn > ACYQWFTz4iMYnG373wwRFg > Te2Xm8gQeWM5dYGj7eBevB > UJDV94JaCWLNcwXHWLqCLZ > 6pTkm7HEzBLSqZKhrLJF3H > 6C4jHkwLDK9Yry4N2JRfSU > 3gPLnsRBP4ywfJACPGpX9n > KZsAYGsMSjXPSSTMpt9RxQ > LvXXn3bv5p9HXcFpPM5PTm > BYb8kyVQke72aoUTwBvqEo > iBwLfjZveSJofELEdNwnYx > YcL3xWgSAzCjS7wSiWvTvE > CyjfmsS2vuvm7xhuJETidG,Avignon,2021-01-06,Avignon > Cannes > Antibes > Nice > Grenoble > Chambéry > Villeurbanne > Lyon > Clermont-Ferrand > Béziers > Montpellier,1098.758
