,truck_id,duration,fill_volume,n_units,orders,from_warehouse,route_date,stops,total_distance
0,,,80.977,1021.0,LK9REycZgjSpmAS4xEDoqy > 5Bhdfy5xWGnzMhe8eNKokQ > aB2HbW2metjvw7BBygwKFh > 8qn8xJAmaQsULWvABDDoGd > JXxNhiBggbUBfSFtzqLkXm > GDLjA3cDbkmcEb5apzs4MU > LkVtCSioWUuPixSGTtVTCp > VjaQxthepf78hZ6vRNixiK > FzKeTLSP9GykVAt8gL8WqJ > C4tYjTj63vnucUrcXrmKyw > h5ifjBRZRgieGzBXTekVjV > AL9NBde9n2UBFEh4uTzRE9 > Myyo8MKikDigamXyxzcM8x > bMXggQG8LTcVezDMj9YABN > W6hSNLVxvjSXxgUCXdovqP > 3UZGg9eoJJZAHN3Y77Uug9 > Jg3fpAHnzCJCgADZZkejUq > 7fKCJ2vW39eHqndzWeHCus > RzmyhjQ3dYvEEAVJBhkWGj > EtPmaD3APj8aRNeSC3Yx7R > kHqNWAUQps53CnDuJjQp3o > 9JvBW7Z8p3yiAuiVPfpBNd > 63dgtTqEBZ2EZMB5itUAjS > 4yXGH7XkToJNwVrxdbGswG > ZYkjYoHbGgEqw4CpRaZ2Xy > UftiG2waey9iBiUx2Nk92d > NdwGHuH2mTJgHuh4JjTy7N > J49dv29AFhhExiQWpnzaGe > HnztGgnF8y6n3wgnuQVn9k > dZevLCBW5rfKhhsDQdKaSH > 43a9MiymA462HfbaAit4rn > ijANVMz6CQJRMnUNvo2ja4 > A8rUZsfsruzwb5v4sTneT9 > 8rybhrGxatzhZqnNNsug9q > bwPwTHdKDvd6gXRF9r869v > G6ehq4fKcxLgwijwDUxozG > JUF5FwmGizLMmkE6rCSVtR > PuQhzjKsfRKW4zovJNefUi,Avignon,2021-01-04,Avignon > Valence > Saint-Étienne > Clermont-Ferrand > Lyon > Villeurbanne > Vénissieux > Annecy > Chambéry > Nice > Antibes > Cannes > Hyères > Toulon > La Seyne-sur-Mer > Marseille > Aix-en-Provence,1086.407
1,,,0.8491999999999997,51.0,A2nm2jbne7RScEwyP9afvh > 29nwqJyokudc2UbwNgmWFX > YNZmf9oHRh2sNWTftP6bwv > m84r79D2n6HQ7pJjq3FyWb,Avignon,2021-01-04,Avignon > Avignon > Nîmes > Montpellier,167.793
2,,,79.57999999999998,902.0,eXk5rGSma7ApeLrxRy9JyC > ijkcKu2vZEb6Qr6B99LK5q > 6VygxJHvMwV4C5TjewPgrn > ewADqgNzYULpNzn86rwdBX > VRf7KyokEJMGULphtVT2fL > FPXq3y2ToVZudwXFQt97Jz > V434cxGYBmesuPxfba9e2S > KXsb3iGBszEvx2dGhGsNqy > jKNTPdvg44YSGKypYD6Pjy > fExjdAhRfWBd52HT4KPSXg > 4jMWAsFMuZg3KthdviFj67 > 68WsxxfLpDSUPuRkKeqKUJ > LdFJA2zdgnt7avWZPejfuK > jZr9Kn8VdC48pFUaGTxHNt > Q2ujTYZAnSEMAwrrYbysaA > WhGJEsmtPWnwrWGGxPDKCq > VkBL7LnJ6L5NaYe4W6pjfT > 4JGsqZsd34NPPhkUeBwkFY > 2HcHfTin7L3uRAzKX5xtQs > kWiRgeg3cS7FbPsTVC5wbn > 8HN2LPUHTtFAR7zq3EFA4j > X65TFJxxy5va4fVVmoEeN3 > g22CqTAK6EEkxL4KA3u8oi > BHHe4Z5BhjkUgCkYd4zs4k > LZa5ADtMt8q5hXzBHo4msP > KKhd2PusYUDTTD4tVJgKEp > E3VBJgLv5sVN67hMcv5GKH > SaSjshXMYZZKendwS8GoVE > d38YugvixtjfCq7j6rFqbB > kFNjX5DJUWzFHaRTfNZaMe > Y5jrbCa3RoE3Z6cph6orCG > HmwGkKaeXzC2hm4iAXzpjd > oFcCDeaXuFAUz3mGcCtvvm,Cergy,2021-01-04,Cergy > Épinay-sur-Seine > Sarcelles > Drancy > Le Blanc-Mesnil > Aulnay-sous-Bois > Meaux > Noisy-le-Grand > Montreuil > Pantin > Aubervilliers > Saint-Denis > Clichy > Carrières-sur-Seine > Levallois-Perret > Neuilly-sur-Seine > Courbevoic > Colombes > Nanterre > Rueil-Malmaison,156.183
3,,,80.3272,1127.0,UeVqLAt9h6sfuB9AwC3iwD > KLSdMyk4BocV5GVRP2pY5g > k3JCeySEzBqwbXMJnMFwi5 > XwTJK8CWCBpyKWWmxnYcg7 > JLHtCzNVFjKQpcEyT2WiiJ > T5fTCxXquiqwzqvNfGRGgW > FqyWudyaSf7NFAvev5ByiY > DTQsHFdiFkSccZCJZmyJtg > 7UoZsx8yAnTp5SQrrS5U3V > X5MDVyWx4NodKo9TfZgi74 > iihJsCfaUs5hMGNtoZRJC2 > 9xZwUDTRph2taFFoQr7o22 > C4L7tg2ner6mxg7qwFbs4e > 8ztW6dBu6iS8CRGDLXPNCQ > mocbHRvBtCovHUGwy9JESD > 9UQhgWxUibbkGHLgMWmXBP > Sv9dFXZuvxT5mM8c5bXUyJ > SzG7yf3xHdTEyuLFv4TbQ3 > XNDpHCEvsPLEkABDQ35JuU > e8ryMfnwsnmZtMpzt4pkmz > KupPC4Y7bqZTPYzWWFFA27 > gvQLKGUGyjYe53owvWGP2v > EFNWEJ9Tvv3To5PtxC8NXU > nCwZnPNdud95BDXsBJnNQK > WagRqy9ekKyv75Jh4qZbWk > LqN2SZyZiqfSXVottYYbiJ > JWRNxFepHPRySPWpNA8BKn > H8unhr6KeMjCP8orcB3q7b > kJZ6GkPJL5neqM7awsRvUp > SrXjwactHRqTdHsaLCRmmS > Q35urKvoPiEHumHRF5rxje > VY9RSCaPDCZYTUqhGm7vBi > WvSy56onRffBJbL7YUkWS6 > Q3HkTWxsAkyiVzUZdR6F7i,Cergy,2021-01-04,Cergy > Beauvais > Amiens > Lille > Tourcoing > Calais > Boulogne-sur-Mer > Rouen > Tours > Bourges > Orléans > Courcouronnes > Saint-Maur-des-Fossés > Créteil > Maisons-Alfort > Vitry-sur-Seine > Antony > Boulogne-Billancourt > Versailles,1126.184
4,,,66.02369999999999,550.0,E98faThXgvqHKUmBkVdCR6 > gNvydNYZyX6aS2b5FC5uVZ > ettq6aRVt38mJtnjJZCxp4 > nAkUcqNLXBSCVv35brwvW7 > X6r8v76WyEedHt2Mgc7NvF > kmY9Q2oEEcNnD5ecqPzHyt > XSgJM7REFLnnu3pCseZd6S > GMWW4EcFrcUWheYeiedPMG > V9Qu9WH8bLmNkdAs6LvUsE > DNsf9Yfdb226zkZgF9Uu6B > NECdkgqQmQ9eDF8waSeT2P > AxQ9ixqfFViFwPaRHPJFRN > maWApJ2LERTDb3grk4Beuj > D4yawFGDUjB7stVzJrvyur,Montauban,2021-01-04,Montauban > Montauban > Niort > La Rochelle > Bordeaux > Mérignac > Pessac > Pau > Perpignan > Toulouse,1155.881
5,,,19.339899999999997,355.0,ezJsG9YmgJLuaUjGk6BYmo > dEU8abUaD5UDM8tezZEt4x > im4zcEpuTGUz7byYAgH4tp > BFeQcFwLa8NRVPThkBhETw > 6FvLHfE6oKTs3eEdDv4V92 > RFH7DDFhaEQ8x2zEAW3Xtm > NjN3u2BJzVqHmMGwycB5SP > VrzoWUqEkkEq7Jb6fqGoAt > MAEaaCpuGyGfxkQiWDgrae > o74Nkex3tEZ89rXMF7Qrf5 > C7oib67B4bGL6Y99AeeiBS > CjTfp9bmuiZzZCcphbvgbt > guYB6ooRJhJtU6rPBx8iJ8 > ngsh3KW93wBQ5BBBM6ZirW > UYL7LaJf9GRDz6b52kTHuU > ZKR7p9SiZs5Bd8iVLvbCmr > fJbcngBfeXsundYx5tb8Lw > SAJQwTrJjZtZHS3o3Y7CeL,Épinal,2021-01-04,Épinal > Épinal > Nancy > Metz > Troyes > Besançon > Belfort > Mulhouse > Colmar > Strasbourg,795.154
6,,,34.7378,310.0,8AMEz5ETYTcFi5ZL9GDsL3 > 3biLubmJFgduWgSUgrojzv > 7aeUWpkbtiEJYDFpW8UAHc > TvNqDhqP8WQSi6yoKrtsHk > eLSjQXUGFKNA4EP3zXGDxm > B9GhHBpdMRbywDxRHKkByd > DcqDAe3aHD96NFKDpeoyeb > PC7kRpjshGQxFmwjRtACjh > Ms5DbYDibTncYhVkNhsCsk > 6YhvWioK3bgiTcag47aVGR > VfxBGFne9bCtuPTHNQLLhe,Rennes,2021-01-04,Rennes > Rennes > Caen > Le Mans > Angers > Nantes > Saint-Nazaire > Quimper > Brest,926.904
7,,,7.575100000000001,358.0,TdYmcoDJPuPxXUzwi8Gyof > ewZZwGBCSHFFh9939iApqQ > hTaKTbHz7LUkKW9heaLPBQ > KX4gpmfQK8G6sfs6gbjMeb > Q3fxX2qNcFigdReBnJDEhK > VNQA2dsmV3RhPDAmpiHTTo > SAZxYkfdokcXuYCgbYC2pc > DfN8XqUVeVHjTW3Pat76Tr > MUT2TaTikTsi8FzSCnimxv > G5c9XMDpSWUEsSxMgaVxoC > nK4iPf8nrGA9yivRH66ehS > CxsjqjtWXjpWLNQRf2yxfU > Ct3kgvL9beKNfReCqHXAVU,Avignon,2021-01-02,Avignon > Béziers > Aix-en-Provence > Cannes > Nice > Grenoble > Annecy > Villeurbanne > Vénissieux > Clermont-Ferrand > Montélimar,1273.958
8,,,51.7843,1071.0,BEvzN52yooQkPVCg9mMi8M > X7Fw4fpZWfyafimV2uwTPe > hgBcKDX9pmKcH4MtsBr3uw > eJZ8Cj7AUtU7FDQRZQNEZW > UeE4GPJk5KQFvvkM3HTbjF > URFeLjZVczKTMmvZfaUQFA > XPgLz3gjCsYkroekPJBmNK > SUWPw5uKB2XTmJkbhRqV4q > jeHGPL3Q2SgFaV26yEyC7x > XtP4hVG7NvvSKad6t4CWcp > hXUbyYvPPxuGx3DaxedD7t > RFQRpvZB8qNExvqZ8NutQJ > W3giPJuvJnAf3Ukrstmqpw > T48on3t5UkzKjTutK4RohW > jnsH9ndQ3UKcWSbb2UMkFn > JHptWdvmjhsLptw6mbh3PH > MPTggv79tQU4w5cUPnvK2b > iRJs57Q3pWEB4MvsLTgFA3 > mcHTGP5iTeU9qtt7uwgQrL > RNgaKXh8BN9zaVfknRAm2Y > mqZB4N4FVhW2vDN2K5cga7 > gQi59MNfDa5YFpVWxfmPin > 8wzEo4guhyU8ZacfQ2Cvr7 > 4X4RBUwTXGBMVWdEj8Gti4 > BeerXT3U2LsPUc3Mur92qJ > YisRfRVyRNHqf5dp36tnh5 > 4iroWtY6z9KrPjRbeJmN8t > kRATetatbwsaNiyDu9DQxH > M3TmFQRnreVJFwDs6VvP7X > YWbNmJciG7RC6zKsgzM4aq > FaqH6N2zWCeykLh5f9VPWG > TWn7ZQtGikzhQ4RvLeVbU5 > 2MFgV2VC4UhnHBwS24i5aN > AXoTkCdz2ULtKUekG6d472 > CNknrrNaEb9CnjTnoBLTbS > B3zS8c9G7KvwMPDtQ4gidG > i6FLEs2db4LNAVJv4oddcB,Cergy,2021-01-02,Cergy > Rouen > Boulogne-sur-Mer > Lille > Amiens > Meaux > Noisy-le-Grand > Champigny-sur-Marne > Saint-Maur-des-Fossés > Créteil > Courcouronnes > Bourges > Antony > Versailles > Boulogne-Billancourt > Issy-les-Moulineaux > Ivry-sur-Seine > Montreuil > Drancy > Aubervilliers > Saint-Denis > Épinay-sur-Seine > Levallois-Perret > Neuilly-sur-Seine > Nanterre,1048.525
9,,,0.0588,28.0,QUL4HJucH254WBmCRrpjHE,Montauban,2021-01-02,Montauban > Niort,586.884
